gmap_id,name,latitude,longitude,avg_rating,borough,cluster
0x89c25a8f3806a367:0x48c5275d5507fc2f,Brooklyn Crab,40.6752185,-74.01658549999999,4.2,Brooklyn,33
0x89c259925f68f9b7:0x7efd8eed66bc4266,Jack's Wife Freda,40.729816799999995,-74.00351599999999,4.4,Manhattan,36
0x89c25993b75afcc3:0xfbb05d3ab4816fa5,Palma,40.7312011,-74.0023412,4.6,Manhattan,1
0x89c25988cae82479:0x4921cfc532487554,Ruby's Cafe,40.7223109,-73.9963226,4.5,Manhattan,3
0x89c259aa5a27970f:0x1de24deba8b21df2,Parker & Quinn,40.752586199999996,-73.9850713,4.4,Manhattan,36
0x89c258537dbc9b63:0x6f1df0a7373af44f,Starbucks,40.758001,-73.989036,3.8,Manhattan,48
0x89c2594fa90b2c01:0x64636a9cb208202,Lazzara's Pizza Cafe,40.754011999999996,-73.989521,4.2,Manhattan,24
0x89c259005be8233d:0x4aff48509b24d5c4,Burger King,40.7521936,-73.9900607,3.8,Manhattan,3
0x89c259ba9cc5364b:0x9496ca47e3d2b96c,Bean & Bean Chelsea,40.7470077,-73.9970077,4.2,Manhattan,15
0x89c25be62ea95c15:0x6e1dc656a72b8962,Oneg Bakery,40.7021916,-73.9561844,4.5,Brooklyn,25
0x89c25986b4a88e13:0x93e4452bb6ad9396,Trapizzino,40.720409,-73.988922,4.6,Manhattan,49
0x89c259abd5ff81eb:0x8885506284a15912,McGettigan's NYC,40.7506722,-73.9861583,4.1,Manhattan,20
0x89c25baa7d587be3:0xf39381c6df6a429e,Union Hall,40.6760744,-73.98008229999999,4.4,Brooklyn,6
0x89c25b9d0b69f21d:0x39790976234bcc58,Gloria's,40.6642588,-73.95085569999999,4.2,Brooklyn,0
0x89c25babb163301d:0xc5465301bb8fe17e,Bogota Latin Bistro,40.6781587,-73.9789855,4.3,Brooklyn,47
0x89c25a19ffcc5565:0xf016979461f84b78,Pronto Pizza 114 Liberty,40.7097006,-74.01226129999999,3.7,Manhattan,24
0x89c25983b17c4c67:0xeef9f4cfda311eaf,Drexler's,40.722630599999995,-73.9862613,4.3,Manhattan,17
0x89c258f7e46e4cd1:0x856051ff4525235a,Chipotle Mexican Grill,40.7660637,-73.9828994,4.0,Manhattan,38
0x89c25fc7b3d83a27:0xad52f3c2aa89cf3a,McDonald's,40.749525,-73.863008,3.7,Queens,44
0x89c25889849e29e9:0x95599b59c678ed68,Levain Bakery - 74th Street,40.7799589,-73.9802984,4.8,Manhattan,18
0x89c2599c4b4c2267:0xcfea0fb3f579b4e8,Hi-Collar,40.7295569,-73.98785459999999,4.6,Manhattan,8
0x89c259fa1aaccfcd:0x3b7a28d55e20eebe,Hao Noodle,40.7335054,-74.0000259,4.2,Manhattan,29
0x89c25992279cb0a7:0x47c6705638de9109,Saigon Shack,40.7296889,-74.000625,4.5,Manhattan,29
0x89c25c0034670c0f:0xe65b1b2bc6ad199d,Ichiran,40.70738,-73.93323,4.4,Brooklyn,30
0x89c25900adca7485:0x1d4ea398ad50e0c,Café China 倾城,40.7500607,-73.9821266,4.3,Manhattan,13
0x89c2599c7be31789:0x10beb13b71abee3,KENKA,40.7291388,-73.9884654,4.3,Manhattan,8
0x89c2599a711f782d:0xfee4276c3b5e4edf,The Boil,40.730306,-73.9942945,4.5,Manhattan,33
0x89c25987185dccc7:0x337115f296625e4f,Congee Village,40.718658999999995,-73.990354,4.0,Manhattan,13
0x89c2599371d90113:0x93a1212483085df3,Buvette New York,40.732625899999995,-74.00432839999999,4.5,Manhattan,36
0x89c2f6061b60694f:0x90991fb1d6bb5c43,Cuchifritos,40.7980513,-73.9409898,4.3,Manhattan,35
0x89c2590b6da1e66f:0xa502c3a24c003aee,Starbucks,40.736534,-73.978369,4.2,Manhattan,48
0x89c2599c839b3f05:0xeccfd1fb265b9228,Burp Castle,40.7283732,-73.9885774,4.5,Manhattan,27
0x89c25981bc0101af:0x6f023e0cb73a8463,Pig and Khao,40.719288899999995,-73.9848028,4.3,Manhattan,29
0x89c259a099563975:0xbaebdbd3f087d282,Starbucks,40.738780999999996,-73.983426,3.6,Manhattan,48
0x89c2599c6e9fbf67:0x734ea6b0987f1d,Robataya,40.7296098,-73.9877985,4.5,Manhattan,8
0x89c259eb3b157253:0x784e9012ae96a8c7,11th Street Cafe,40.7357544,-74.0075135,4.3,Manhattan,15
0x89c25a2694c3ffff:0xf440483b09f0bf1d,Wok Wok Southeast Asian Kitchen,40.7140559,-73.9988387,4.2,Manhattan,12
0x89c2599c71bea773:0x84ae0a7fa4544152,Otafuku x Medetai,40.7292442,-73.98580009999999,4.3,Manhattan,8
0x89c25995a88b3295:0x18dab5a9dad2641f,Tartine,40.7362939,-74.0034482,4.4,Manhattan,36
0x89c2599c49f749b7:0xc79b90daad762df6,Churro cone,40.7616441,-73.9936575,4.4,Manhattan,10
0x89c2599bb37362df:0x8c64a8beec7f0ecf,Starbucks,40.730017,-73.991547,4.1,Manhattan,48
0x89c2599e17e16011:0x55f5cc8440ad86c7,Artichoke Basille's Pizza,40.7321667,-73.9838333,4.3,Manhattan,24
0x89c259a26d86d7dd:0xd690abe844a32b8d,Starbucks,40.736346999999995,-73.99107,3.8,Manhattan,48
0x89c25859e755978f:0x60315d10327e7c6d,Wondee Siam,40.765,-73.9875,4.6,Manhattan,12
0x89c2600e240f3ef5:0xbeda855c3c6f7227,New Flushing Bakery,40.759622,-73.8304352,4.4,Queens,25
0x89c25a4ab53498f7:0x7ef85f0c839a8b33,Forno Rosso,40.694446899999996,-73.98317279999999,4.3,Brooklyn,2
0x89c25993199dcff7:0xc6a060f418a10693,Casa Restaurant,40.731474999999996,-74.0047385,4.5,Manhattan,0
0x89c259342e2e29d3:0xd60a1caeace6e420,Llamita,40.7294419,-74.00472359999999,4.4,Manhattan,0
0x89c2598f16305edd:0x104ced4fed6113e1,Soho Park,40.7236389,-73.9967611,4.3,Manhattan,3
0x89c25998eba015d9:0x7b1f90ec423ff31,Starbucks,40.735054,-73.98980399999999,3.9,Manhattan,48
0x89c25a1907e72171:0xa88a374cecebdcb4,Starbucks,40.712196,-74.01089499999999,4.1,Manhattan,48
0x89c2598ffa5b0c5f:0xb33b8cfdc3efa278,Wendy's,40.726756699999996,-73.99546819999999,3.9,Manhattan,3
0x89c259ace429b6b3:0xda10cfddd19585b5,Wok to Walk,40.754722199999996,-73.99138889999999,4.2,Manhattan,29
0x89c244408cbf03db:0x6f3b8b2ed673825e,Volna,40.5753901,-73.9626731,3.8,Brooklyn,32
0x89c2f6844af503cf:0x7ceb450828cc6bf,Coral Diner,40.834910099999995,-73.9446222,3.9,Manhattan,22
0x89c25a13ee0dfe43:0x8036e2d8fcf9ecc4,Chipotle Mexican Grill,40.7042968,-74.012958,4.1,Manhattan,38
0x89c259a772739aa9:0x5caa571453a457b2,Sarabeth's,40.742512999999995,-73.984368,4.2,Manhattan,36
0x89c25960c364fbd7:0xecfd0195d5254e09,Radegast Hall & Biergarten,40.7166614,-73.96144939999999,4.5,Brooklyn,27
0x89c25a4d7d3abbd3:0xbbf49c25bc5847c7,Building On Bond,40.6864944,-73.9852472,4.2,Brooklyn,36
0x89c2596164d6a353:0x57b06a4c74707407,Croxley's Brooklyn,40.7160369,-73.9648332,4.4,Brooklyn,39
0x89c2585392fce827:0x29367a3853f1ea49,Beer Culture,40.7595551,-73.9897459,4.6,Manhattan,27
0x89c25855161be37b:0x362b7861ffa4f620,Osteria al Doge,40.756617399999996,-73.98491059999999,4.3,Manhattan,49
0x89c259a1df54a461:0xd43b9c3f69f0ec44,Bar Jamon,40.7358537,-73.9870526,4.5,Manhattan,16
0x89c259985749170b:0xcb0c4f508ab315a0,Little Italy Pizza III,40.7347882,-73.9923021,4.2,Manhattan,24
0x89c259a61359c9b7:0xd2cf028ce6105f4f,Idea Coffee,40.7446711,-73.9875491,4.4,Manhattan,15
0x89c289c4cb411ed9:0xcb3e21a7d103ec32,Shanghai Dumpling Little Neck (上海小笼),40.768333399999996,-73.7379598,4.5,Queens,29
0x89c2f612ae2f9957:0xf8f66a7716ce3030,Harlem Seafood,40.808625,-73.9478875,4.4,Manhattan,33
0x89c2f6286b142f4f:0xb3463277bdec9367,McDonald's,40.794437599999995,-73.97246559999999,3.6,Manhattan,44
0x89c25fb02142909b:0x3b3987461862e224,Sazón Colombia,40.7482415,-73.87696609999999,4.0,Queens,47
0x89c259a8e38fd925:0xab2f9b0754dbf7a9,Pocha 32,40.7477222,-73.9863775,3.9,Manhattan,21
0x89c259acd1ac34a5:0x339cd110ed2d757c,Arby's,40.7558619,-73.9912442,4.1,Manhattan,11
0x89c2595f0064ede7:0x9f203ffd6fec2fc7,Fette Sau,40.713882999999996,-73.956474,4.4,Brooklyn,0
0x89c259b830adf4ff:0xa6a74a0a222639e3,Don Giovanni,40.7474511,-74.004117,4.2,Manhattan,2
0x89c261dde0f80b67:0x1a13710c5f0e1999,Korean Noodle House | 넌 짜장 난 짬뽕,40.759637999999995,-73.77269,3.9,Queens,21
0x89c25919f05884fd:0x5b334f4b6cc96df2,Westville Hells Kitchen,40.7657987,-73.98757119999999,4.6,Manhattan,42
0x89c2f624f914b0a1:0x29c8c51c223624c5,Papasito,40.865912,-73.927437,4.1,Manhattan,36
0x89c2f4091958fd45:0xa3e2e05e61007502,Brasier,40.861003,-73.920904,3.8,Manhattan,36
0x89c258f8255ba11b:0x3d203f64b4d27214,Park Cafe,40.7644714,-73.9805168,3.5,Manhattan,22
0x89c258f874d23b09:0x27b8d54e38e8f0e4,Angelo's Pizza,40.7638118,-73.98294469999999,4.2,Manhattan,24
0x89c258f91d02c513:0xb49a18d9ebedd960,Ocean Prime,40.7617438,-73.98055649999999,4.6,Manhattan,33
0x89c2585439335099:0xbfa7d645eb79d6cf,Sony Hall,40.759608,-73.98719539999999,4.4,Manhattan,6
0x89c25a4cd6c9917d:0x8131337316472e66,IHOP,40.6892275,-73.9835878,3.8,Brooklyn,43
0x89c258f9837ffef1:0xd4422380f20c20c7,Connolly's Pub & Restaurant,40.7621415,-73.9775485,4.4,Manhattan,20
0x89c25856c69dd83f:0x84cd5f63d6887f2c,Churrascaria Plataforma,40.7619155,-73.98773249999999,4.5,Manhattan,7
0x89c25852ca440001:0x692250c801ebb92d,High Bar New York,40.7567044,-73.9929658,4.1,Manhattan,32
0x89c25853666c8b93:0x44639e315221785,Auntie Anne's,40.7574573,-73.9894265,4.1,Manhattan,5
0x89c25ed937f6de59:0xaa3bbfdec2330dea,Riko Sunnyside,40.742271699999996,-73.9189899,4.0,Queens,0
0x89c25fb5b7faad77:0xcf09e85de7f9a14b,Rio De La Plata Bakery Shop,40.7422462,-73.8677234,4.3,Queens,25
0x89c258534ad1dec7:0xd3b67589d57bf94a,Dean & DeLuca,40.755978,-73.990368,4.0,Manhattan,43
0x89c259950b1fc889:0x5570910be2efb8d2,Cafe Minerva,40.7370403,-74.0039066,3.8,Manhattan,15
0x89c2599211bc0e53:0x3c39f8f40f515e27,Dante NYC,40.7288417,-74.0016444,4.6,Manhattan,17
0x89c2599c4ff1f0ff:0xe1f790091842c4b8,MUD SPOT,40.7291106,-73.98663359999999,4.6,Manhattan,36
0x89c259bea974f94d:0xbe9dee3430014327,Seamore's Chelsea,40.742475299999995,-74.0009008,4.3,Manhattan,33
0x89c259a7ecadd417:0xc144967d33181365,Tavern 29,40.744278099999995,-73.9839841,4.0,Manhattan,27
0x89c258ffa4ad1887:0x5ac69e6a0149170a,Ceci,40.7566996,-73.9811513,4.2,Manhattan,49
0x89c2585408007bef:0x8dba8cb4b56c6bb,Barbetta,40.760397,-73.9889202,4.3,Manhattan,49
0x89c259be09af3389:0x6c8e9bf936e5a587,Ole & Steen,40.7533986,-73.9849326,4.5,Manhattan,25
0x89c25993a1376eb9:0x41ca6e3a2f6d4e74,John's of Bleecker St.,40.7316187,-74.00344679999999,4.6,Manhattan,24
0x89c258572dc9e3f5:0x4415584c5627a541,Esanation,40.7637,-73.988379,4.3,Manhattan,12
0x89c259942a0eb0fb:0x157ade6f9c17ad32,4 Charles Prime Rib,40.735167499999996,-74.0006537,4.8,Manhattan,3
0x89c2f616a2a2b963:0x8892626118e7099c,Levain Bakery - Harlem,40.805037999999996,-73.955184,4.7,Manhattan,18
0x89c25988bcdd10ad:0xd3f0d021b7a840a7,Epistrophy,40.721191,-73.995392,4.4,Manhattan,1
0x89c258891c619eb1:0x42d5a958e823d690,Levain Bakery - Amsterdam Avenue,40.781526,-73.9792856,4.8,Manhattan,18
0x89c259ba8a7d5c79:0xe591378ef9a1e7c9,Brooklyn Bagel & Coffee Company,40.7461674,-73.99764069999999,4.5,Manhattan,23
0x89c259be81f8a8f9:0x8dc0415a726fcddf,The Grey Dog—Chelsea,40.7406317,-74.0007419,4.5,Manhattan,43
0x89c2595f651d1367:0x12412ce99980bf8b,Emmy Squared - Brooklyn,40.7121694,-73.9557056,4.4,Brooklyn,2
0x89c258f761e4c203:0xa7d1b5a3209ff5c8,Topaz Thai Authentic,40.764421,-73.978911,4.1,Manhattan,12
0x89c259a35b15e4bf:0x6391a78937abd516,Grimaldi's,40.7410473,-73.9936086,4.1,Manhattan,24
0x89c25976e2c77f21:0xf3f01881128fbc83,Babu Ji,40.7347031,-73.9931292,4.1,Manhattan,14
0x89c25994d6a18b4d:0x974097083b890241,Philip Marie Restaurant,40.73592,-74.0062332,4.3,Manhattan,36
0x89c25995f5da3125:0x8478337709855e4d,Johnny's Bar,40.7379039,-74.00169439999999,4.5,Manhattan,6
0x89c25979c09ba559:0x31e37cf092075c8f,Alphabet City Beer Co.,40.7236833,-73.9789528,4.6,Manhattan,27
0x89c258fc602f6357:0x974b1b55c5d40a30,Little Beet,40.7577861,-73.97430899999999,4.4,Manhattan,42
0x89c258f9d8a89143:0x190e47e20b97ac40,Topaz Noodle Bar,40.764364199999996,-73.9790215,4.3,Manhattan,12
0x89c259968f606e09:0xbe72649c51b8f2b5,Rosemary's,40.7348368,-73.9998009,4.3,Manhattan,1
0x89c258ff1bb62e51:0xb7df0a045ed22dae,Pig N' Whistle Public House,40.7580556,-73.9805556,4.1,Manhattan,20
0x89c259a45cdfef63:0xeeb2fa3157fa66c7,Tacombi,40.742955599999995,-73.9911351,4.4,Manhattan,41
0x89c258fa25df93ad:0x95f1c8f24279e6a7,Dig,40.762273199999996,-73.9767193,4.4,Manhattan,42
0x89c25994a2220ac7:0xb5043ebd59fcdcb6,L'Artusi,40.7337833,-74.00513959999999,4.7,Manhattan,1
0x89c25a20f6301d69:0xf910bdc0a91d091b,Think Coffee,40.716895799999996,-74.0037433,4.3,Manhattan,15
0x89c259940e24f5d9:0x380bfe11469df951,Joseph Leonard,40.733573299999996,-74.0017125,4.6,Manhattan,36
0x89c259bb802d1eed:0x6a1373199661cb33,Café Grumpy - Chelsea,40.742599999999996,-73.9983977,4.3,Manhattan,15
0x89c2590743499f0f:0x3e3e7abceffa35a8,Dos Toros Taqueria,40.7568173,-73.9774474,4.5,Manhattan,38
0x89c259928bcbe085:0x12f2b3aa186a89de,Emily - West Village,40.7293737,-74.0038588,4.5,Manhattan,2
0x89c2f622eb4cb8f9:0x692fd32f5a28d202,Melba's,40.80311,-73.95662949999999,4.4,Manhattan,36
0x89c258f9403cbedd:0xe38a012f461979e1,Dos Toros Taqueria,40.7604933,-73.97817979999999,4.4,Manhattan,38
0x89c258fb88bf9ac7:0x80be7cdbc0f2c929,NAYA Midtown East - 52nd,40.7591646,-73.9750621,4.5,Manhattan,42
0x89c259a2e26eaaab:0xa677260b714c1101,Kyma,40.7391382,-73.9928051,4.6,Manhattan,34
0x89c25a341b6cafbb:0xdd684defa4f48af8,Bluestone Lane DUMBO Café,40.7008302,-73.9883345,4.3,Brooklyn,15
0x89c2599d8bbbf99f:0xe25d395c92459473,Taco Dumbo,40.7582981,-73.9826791,4.4,Manhattan,41
0x89c259e7430d895d:0xf4db4adb92e6157d,CAVA,40.7416572,-73.9933709,4.4,Manhattan,42
0x89c258fa2169234f:0x9da7da793123cb72,Dim Sum Palace,40.762758,-73.976091,4.2,Manhattan,45
0x89c259b20c906a11:0xa89ffd125470aef0,Liberty Bagels Midtown,40.7524936,-73.99252969999999,4.7,Manhattan,23
0x89c25b9bb32d1a6f:0xf44a80711121b267,Kaigo Coffee Room,40.693491099999996,-74.0009937,4.7,Brooklyn,15
0x89c258ff96522057:0x4bfcc1f253252443,Park Italian Gourmet,40.756217899999996,-73.9819459,4.6,Manhattan,49
0x89c25a33be904e87:0x766d3e778c3d1faa,Bread & Spread,40.7025945,-73.9869119,4.7,Brooklyn,11
0x89c2593ab2b35dd7:0xded8f8a989ce285b,Taïm,40.7420106,-73.99308119999999,4.5,Manhattan,5
0x89c2f60299d4a3b5:0xf39c6a5ba5175608,McDonald's,40.790010099999996,-73.9461302,3.6,Manhattan,44
0x89c258fe80bd263f:0x3465563d439d2406,Wolf & Lamb,40.7567236,-73.9771021,4.3,Manhattan,5
0x89c25ad5d091d47b:0x1f8e3752696e3c7f,VIP Grill,40.6413313,-73.98533189999999,4.3,Brooklyn,5
0x89c258ffb618537f:0xf8531fb39510935a,Milk N' Honey NYC,40.7554338,-73.9782713,4.0,Manhattan,23
0x89c258e2732bc9db:0xd2d7aa1cb49f2d35,UN Plaza Grill,40.7525683,-73.9678256,4.4,Manhattan,28
0x89c2599b22c65c59:0x619c2166a1eaa78a,Bagels & Co.,40.769273399999996,-73.951712,4.3,Manhattan,23
0x89c244d3b1c60cab:0x6327ccdfd178fda3,Café K,40.6321325,-73.9747101,4.4,Brooklyn,5
0x89c25a1821db8c77:0x417b010933da3000,Nish Nush,40.7093613,-74.0079966,4.5,Manhattan,5
0x89c25855cbca4495:0x65b04f5b2ecbae12,Dos Caminos,40.7593727,-73.98532809999999,4.1,Manhattan,9
0x89c2665f88d8488d:0xd4ac5a150e3ca953,New York Sports Grill,40.6457866,-73.7733513,3.8,Queens,27
0x89c258f8951ea397:0x221d8481fa8f1636,Ted's Montana Grill,40.7607189,-73.9808912,4.3,Manhattan,3
0x89c261e01a6f0407:0x2b33844a2299c870,Donovan's Bayside,40.7636405,-73.77031,4.3,Queens,20
0x89c258f79ccdf2d7:0xc5007c2da87a67e2,Redeye Grill,40.7651937,-73.98068359999999,4.1,Manhattan,28
0x89c2584c4b22aec3:0xa0986e6c83e63d77,Romeo and Juliet Colombian Coffee,40.7609128,-73.9980351,4.5,Manhattan,15
0x89c25851ea8109e7:0x7c8dbefac8926e14,Tulcingo Del Valle,40.762724,-73.993462,4.0,Manhattan,9
0x89c25903ddcc69eb:0x55a74614d1ef6159,Zucker's Bagels & Smoked Fish,40.7507224,-73.9768828,4.3,Manhattan,23
0x89c25a26f424004d:0x7af079552d831329,Taiwan Pork Chop House,40.714252699999996,-73.9980123,4.4,Manhattan,29
0x89c2599c6e23fa2b:0xd41b601349ff1bea,Cha-An,40.729408299999996,-73.98813609999999,4.4,Manhattan,31
0x89c258fa56f86f63:0xe55c54ab602c385e,The Polo Bar,40.76155,-73.97439609999999,4.5,Manhattan,28
0x89c259880186deef:0x7d9a35b47adec5fc,K-One Karaoke Bar,40.717392,-73.995134,3.4,Manhattan,6
0x89c2599b8e4cc881:0xe07ac9faed720a37,Continental,40.7296403,-73.9896237,3.2,Manhattan,6
0x89c2599b8fd1782b:0x9bb7461fee2f360,Papaya King,40.7294687,-73.98944709999999,3.8,Manhattan,26
0x89c258fe7a2e5949:0x9707493ff4f17cc6,Katsu-Hama,40.7564028,-73.9776361,4.1,Manhattan,8
0x89c2f62356fec809:0x12c772cd4be04732,Taqueria Y Fonda,40.8016168,-73.96520749999999,4.3,Manhattan,9
0x89c2598c6bbbbe33:0x72df042a34bc2a5f,Ladurée,40.7242961,-74.0024518,4.3,Manhattan,36
0x89c2586020973da3:0x4fbf6b7182e2f1e0,Vanguard Wine Bar (Upper West Side),40.7763129,-73.9830566,4.5,Manhattan,16
0x89c2599b835d89b9:0x3941d0a9c416a8b2,Barcade,40.7291156,-73.98953929999999,4.4,Manhattan,6
0x89c258fc64ff7539:0x598e8b39d37d4df2,Pomme Palais,40.7581772,-73.9746859,4.3,Manhattan,25
0x89c25986daaa7ce7:0x7a4f998a3fd281a8,Russ & Daughters Cafe,40.7196181,-73.9895779,4.6,Manhattan,23
0x89c2599c9b72c43f:0xeb43bc9f551e8950,San Marzano,40.7279967,-73.9884379,4.4,Manhattan,1
0x89c25996bae1317f:0x9d303932eea334ef,McDonald's,40.737863999999995,-73.996726,3.8,Manhattan,44
0x89c25986cf948f8b:0xfb2a05fea3023135,Lucky Jack's,40.719673799999995,-73.9895544,4.3,Manhattan,6
0x89c2599c4c948ead:0xa498aa0628f2be98,Curry-ya,40.7293044,-73.9859954,4.5,Manhattan,0
0x89c2599656c2d305:0x5bd90d753c0e0938,French Roast,40.7351606,-73.9980757,4.0,Manhattan,36
0x89c259bce847986f:0x58d878dcb0e7cac1,The Altman Building,40.7406599,-73.996357,4.5,Manhattan,6
0x89c2598c4778dd03:0xde2dd716a986f7cd,Boqueria,40.724869399999996,-74.002175,4.4,Manhattan,35
0x89c2590154627bd5:0xcf26e1b9d9801485,Sam's Place,40.7493346,-73.9772263,4.5,Manhattan,49
0x89c259f303492451:0xd52d3dfaec85fe9a,Bar Hugo,40.7264254,-74.0087114,4.4,Manhattan,32
0x89c259a85dbf32c1:0x5d00346b80a51444,Third Floor Cafe,40.7469026,-73.9851934,3.9,Manhattan,21
0x89c259937a717f95:0xca08dcd7092fa343,A.O.C. L'aile ou la Cuisse,40.7327893,-74.0040534,4.2,Manhattan,16
0x89c258f7df69e069:0x2f052515c6b45095,The Bread Factory Cafe - Gio's Pizza,40.765756599999996,-73.983929,4.3,Manhattan,24
0x89c259a63b1ffdc1:0x949b23d116720ade,Starbucks,40.7449904,-73.9868247,3.8,Manhattan,48
0x89c2599be79c4359:0xb9d6395de6e0aff6,Ippudo NY,40.730948,-73.990287,4.5,Manhattan,30
0x89c259804e6b3003:0x771e2eec33827e3d,Nakamura,40.717888699999996,-73.9851633,4.4,Manhattan,30
0x89c259be200fc4e9:0x23beb9226548498e,Benny's Burritos,40.7380269,-74.0021646,4.4,Manhattan,9
0x89c25920e3b61f71:0xfaf0181e689f9717,Two Boots West Village,40.733158599999996,-74.0028103,4.8,Manhattan,24
0x89c259957c0ea001:0x42f3b318cbaeb70c,Li-Lac Chocolates,40.7367065,-74.0014332,4.5,Manhattan,18
0x89c259a42590cafb:0x3858dbb76c661238,The 40/40 Club,40.7429695,-73.9893858,4.1,Manhattan,6
0x89c25b77b39cec7f:0x7891f8f97ebf5623,Dunkin',40.6694664,-73.95036689999999,3.7,Brooklyn,4
0x89c25989d20b2069:0x45bf2010778942f,Da Gennaro,40.7183616,-73.99795189999999,4.3,Manhattan,49
0x89c2455a49f2eb87:0xb8dada055ed8a896,Gino's,40.629944099999996,-74.0226686,4.5,Brooklyn,49
0x89c2665af24e4361:0xbb7ac945fec8e00f,Delta Sky Club - Terminal 4,40.639271,-73.781489,4.3,Queens,6
0x89c25a1469891821:0xea6b2acef790acd8,The Dead Rabbit NYC,40.7032685,-74.0110218,4.6,Manhattan,17
0x89c258fab2957a87:0x73439ee21e68d256,TAO Uptown,40.762659299999996,-73.97144109999999,4.3,Manhattan,5
0x89c259972a3ead8d:0x110782775ad2e1b8,Amelie Wine Bar,40.732628999999996,-73.99766799999999,4.5,Manhattan,16
0x89c25ba680cf167d:0xae707cb333dd80d8,Ample Hills Creamery Prospect Heights,40.678611,-73.96817999999999,4.7,Brooklyn,10
0x89c24f8a32e6cedd:0x50ed89b132865eed,Paneantico,40.619481,-74.0328741,4.5,Brooklyn,25
0x89c24f862bdf88a1:0x70e7a6227e9e8270,Campania,40.6135719,-74.0332469,4.7,Brooklyn,2
0x89c25afe18acfa3f:0x7c574def3b80f9ca,Culture An American Yogurt Company,40.6723577,-73.9834572,4.6,Brooklyn,10
0x89c244353bf03ccd:0xc2aee1878196fd6f,Williams Candy Shop,40.575328,-73.981966,4.5,Brooklyn,10
0x89c2455850946aa1:0x186c74b8256bb780,Tanoreen,40.630791599999995,-74.02778649999999,4.4,Brooklyn,5
0x89c24558bc085123:0xa286e1b11ab2c7e6,Sapporo,40.6290164,-74.0290579,4.8,Brooklyn,40
0x89c24558f57ba5b7:0x5f15e318ae870e1c,Omonia Cafe,40.6304266,-74.0283911,4.2,Brooklyn,25
0x89c2455f5137a997:0xebb2c963d7a2967,Bagel Boy,40.627754599999996,-74.0294959,4.5,Brooklyn,23
0x89c24556e155c761:0xdf787e3ee2abbfd5,South Brooklyn Foundry,40.6353733,-74.0259653,4.5,Brooklyn,3
0x89c245584482075b:0x3644cd4abd73b6a5,Bagel Schmagel,40.631191,-74.028116,4.1,Brooklyn,23
0x89c24f890b551d5f:0xb0285fa0bcb767b4,PEP Bakehouse and Coffee Shop,40.617573199999995,-74.0333174,4.4,Brooklyn,25
0x89c24ff8b8837be3:0x786e27fc55f43cfe,Rocky's & Nicky's,40.637619799999996,-74.0313268,4.2,Brooklyn,24
0x89c26119d7efb45f:0xf1adf294d54bb541,The Common,40.6178368,-74.03356959999999,4.8,Brooklyn,43
0x89c24557839dcc73:0x9e481dffe83a1e84,Cream Coffee & Tea Shop,40.633258,-74.027377,4.7,Brooklyn,15
0x89c24f8ab197e683:0xc12e2f9e9f4129a3,Elia,40.623031499999996,-74.0309073,4.4,Brooklyn,34
0x89c245fb4ae18799:0xca82efcdb19eaddd,Snowdays,40.6340936,-74.026386,4.7,Brooklyn,10
0x89c24440d84a2a0d:0x13deae360583310f,Guest House,40.5767063,-73.964522,4.4,Brooklyn,5
0x89c2445de8d09f75:0x7a5bfbc51430dffc,Nargis Cafe,40.587855,-73.9607051,4.2,Brooklyn,5
0x89c244471a2ea67d:0x1ff9f6d1a34f6dc8,Georgian House,40.576642,-73.9673329,4.5,Brooklyn,5
0x89c259a17e948395:0xe14d69ef152b9a9e,Mari Vanna,40.7388833,-73.988525,4.5,Manhattan,36
0x89c2456075f36267:0x956ec9337ac9f78f,Karam,40.6229036,-74.0280348,4.2,Brooklyn,5
0x89c25a55b59c0bf5:0xce6ebe0b442e15db,Ample Hills Creamery Gowanus,40.678911899999996,-73.9873258,4.7,Brooklyn,10
0x89c24f88a754229b:0xbc6fe35302c4694d,Beets and Carrots,40.614060099999996,-74.0348066,4.8,Brooklyn,5
0x89c25987769a8627:0x1689f7e092b1739e,Minus Celsius Ice Cream,40.7176718,-73.9915781,4.5,Manhattan,10
0x89c24f8a512d5c79:0xa773c8f7c92dda74,Dunkin',40.6208604,-74.03235819999999,4.0,Brooklyn,4
0x89c2598e3b7c88a7:0xc357210d86999e89,Chama Mama,40.7384413,-73.9988997,4.7,Manhattan,16
0x89c24f8bd4f71517:0x606ad94c94f852d1,Charlie's Sandwich Shop,40.618958,-74.0331168,4.7,Brooklyn,11
0x89c2588571fab973:0x79dfd2963b1bf0bf,Lokal Mediterranean Kitchen,40.784269599999995,-73.9734941,4.5,Manhattan,5
0x89c245ddf6730a33:0x5d5f9beaeaabebd8,Lagman House,40.5875026,-73.95542139999999,4.6,Brooklyn,29
0x89c2450dd769e6c3:0x5990315c40d58d72,Karavan,40.5988245,-73.95780719999999,4.6,Brooklyn,5
0x89c25a19facf7fe5:0x962014220a5992b7,Nobletree Coffee,40.7104874,-74.0117011,4.3,Manhattan,15
0x89c259ab5b792a77:0x51c9786d9f6ea2ea,Popeyes Louisiana Kitchen,40.755343599999996,-73.98964959999999,3.9,Manhattan,26
0x89c258ffa8b64137:0x97baad7006528c3c,Via Italia,40.7569691,-73.9807246,3.4,Manhattan,49
0x89c258550eb38d75:0x30bd99540a5d3313,Bond 45 NY,40.759245799999995,-73.98629249999999,4.1,Manhattan,1
