gmap_id,total_chars,total_words,review_count,avg_rating,rating_std
0x89c2f24e82ba06f9:0xfe9c22587127768b,1463,260,41,4.097560975609756,1.067822036876475
0x89c2f24e830fc1bb:0xcb5cb7b3f685e427,5502,1017,155,4.348387096774194,0.9908251079971787
0x89c2f24e83e85a19:0xbaa9e2a618c82203,3729,654,98,4.520408163265306,0.9107557962181987
0x89c2f24e83e8f64b:0xa71780edddd0a1a4,4589,826,73,4.465753424657534,0.9291900861147528
0x89c2f24e83ef4221:0xc1cbc7c90b05af5a,10481,1869,121,4.487603305785124,0.7316158199417101
0x89c2f24e88cbe0a1:0x129b15a4fc21893e,5666,1021,65,3.9846153846153847,1.304946211682541
0x89c2f24fbd5cf1b3:0x1ec58cd469ad029,6824,1201,164,4.384146341463414,0.8819901523030395
0x89c2f2509bbcf5f5:0xb8cb49c64ff5e75e,370,70,13,4.384615384615385,1.192927878405448
0x89c2f25208cceb87:0x45a976571499152d,10628,1861,134,4.567164179104478,0.7701944017269772
0x89c2f2522c6328a5:0xd88f020b9c2ec6a8,3087,547,58,4.379310344827586,1.0400335049747456
0x89c2f2522cd2788f:0x890a36c9c144adf7,2107,397,26,4.423076923076923,0.9021342216356465
0x89c2f253c171734f:0xc8a19bda0b5e9a9d,26461,4704,399,4.421052631578948,0.8376551950929292
0x89c2f253d2e26595:0xf0973207b767f594,1177,214,25,3.88,1.235583532856709
0x89c2f253d2e76b0b:0x739972ab4dc69bcd,5526,976,93,4.580645161290323,0.798403034394029
0x89c2f253d32e9a57:0x3c9366afc4d2d591,7237,1298,59,4.084745762711864,1.4298316225107541
0x89c2f253d35514b9:0x9b5f18a6497e68be,2904,520,30,4.4,1.1017227888394956
0x89c2f25a7629fbf5:0x5d89357684a986d6,3684,673,41,4.390243902439025,1.1374983248446522
0x89c2f27bc9f7017b:0xb4255b26e645901,2319,422,48,3.6875,1.4462901918871387
0x89c2f2ce254e8705:0xe49bc83799ed1308,3498,662,110,4.009090909090909,1.1612667438514346
0x89c2f2ce28048ab1:0xd082648cd3cf1342,1426,247,28,4.178571428571429,1.2488089563755573
0x89c2f2ce2828492b:0xcd89391a18262862,2518,484,89,3.865168539325843,1.333067304070127
0x89c2f2ce3db95555:0x91d8b9d70a4446fc,2038,375,45,3.977777777777778,1.3897169248854717
0x89c2f2ce40d9c77b:0x8ce78af37647723f,1479,266,51,4.196078431372549,1.0201883716870577
0x89c2f2d045af187f:0xf840aa9209a90a4f,10170,1886,165,4.042424242424242,1.0082072664346593
0x89c2f2d1c1730b81:0x387c17c6beef9ff9,22291,4136,666,3.900900900900901,1.2074078737623206
0x89c2f2d1ccc9d827:0xaf0b87ee54735e6b,993,176,10,4.7,0.48304589153964794
0x89c2f2d1d17b86c7:0x4355e504d5c088bb,2370,441,35,3.742857142857143,1.1966339344633528
0x89c2f2d1d6a0c407:0x1aa20f78cf18b7a5,11234,2085,215,4.209302325581396,1.1430026764852788
0x89c2f2d1d6c69afd:0x3c3296e58b8c39f8,3076,564,92,4.3478260869565215,1.0102201110246152
0x89c2f2d1d8bd0cc1:0x47380a825fd540c5,466,84,10,4.1,1.1972189997378646
0x89c2f2d1d90cf79f:0x77688062601891c4,5249,960,68,4.220588235294118,1.2075087000742677
0x89c2f2d2236bb9db:0xda8f1cb6384cd612,648,124,48,4.0625,1.1374897708214367
0x89c2f2d238f3f225:0x4289431781467c11,1529,282,26,4.538461538461538,0.9046886417224097
0x89c2f2d4f31e8d73:0x8aafd0517d208986,1678,306,56,4.392857142857143,0.7787769298672799
0x89c2f2d6b1c7285b:0x90857564a2185582,20698,3865,424,4.117924528301887,1.1403866599725185
0x89c2f2d6b37c1f53:0x51d2263f0f796efd,437,84,14,4.0,1.0377490433255416
0x89c2f2d760c05071:0x9806146dae8a463d,1597,311,41,4.048780487804878,1.023504262624126
0x89c2f2d84f4c1fe9:0xad7736c45062fe7d,915,170,42,4.285714285714286,0.9947597892594605
0x89c2f2d8876bd7b9:0x77d21ee3b235ae49,28891,5323,659,3.5144157814871018,1.3852309618776528
0x89c2f2d99d1c4769:0x6c50372426077bfb,401,77,19,4.105263157894737,0.8093026382225122
0x89c2f2d9c47cf6bf:0x61e7bb9c081046ca,768,141,16,4.3125,0.9464847243000457
0x89c2f2d9c58aeae3:0xafd430667fe555f4,2140,400,21,4.523809523809524,0.9807674351775562
0x89c2f2d9c5eadc8f:0xf2b1f84c744cdf90,2996,554,47,4.702127659574468,0.6225785655684531
0x89c2f2d9cb12f9f1:0xde7ad36d5de3faf0,2207,401,44,3.8181818181818183,1.368630741181947
0x89c2f2d9cb8c60ff:0x6fc1622932946e1a,5065,892,96,4.09375,1.2572160137634094
0x89c2f2d9e23d43b3:0xb1809370de8565a1,3523,627,88,4.238636363636363,0.9825409023900141
0x89c2f2d9e9cf3c87:0xc35f29862ed2ec48,2876,549,63,3.857142857142857,1.242488954415015
0x89c2f2d9eb027f7f:0x81539af302d14eda,1706,320,20,3.85,1.4964871146156007
0x89c2f2d9eb027f7f:0xd1998cb63d1d0881,19071,3638,147,2.6802721088435373,1.6757185927720564
0x89c2f2ddcc29b09d:0x5feba423f7eb9aea,1753,329,38,4.078947368421052,1.2602354766528792
0x89c2f2ddcc29b09d:0xd222358dab5d6100,5667,1042,117,4.3760683760683765,0.8781494622460515
0x89c2f2df45607693:0xad62764af19edd4f,1762,328,30,4.733333333333333,0.5832922809856743
0x89c2f2e026a1c035:0x58d29a8715eaec94,2738,504,19,3.789473684210526,1.4367767695018308
0x89c2f2e03869ddf9:0x683e2671c97edd76,1183,214,50,4.4,1.0101525445522108
0x89c2f2e03f41fe41:0x3644e28dbcc8e64d,5485,1031,56,4.0,1.1755076272905174
0x89c2f2e046fb4b89:0xe5b23fab1ef848c3,337,59,13,4.3076923076923075,1.1821319289469756
0x89c2f2e058f55d43:0xbb7075ff9737ac92,1078,195,48,4.4375,0.8729078331109096
0x89c2f2e059d00811:0x6a860a2619c41b4,5524,1011,135,4.496296296296296,0.9453268729005705
0x89c2f2e05db56105:0x33e182db21f062b8,17411,3070,395,4.435443037974683,0.804656179481998
0x89c2f2e0db169237:0x2603804e4d976935,8443,1466,153,4.555555555555555,0.8651809126974002
0x89c2f2e0e87f5fd9:0x5932f671180151c,1919,323,51,4.431372549019608,1.153341267115407
0x89c2f2e0ee9eda65:0x1782b7301f625fd5,10995,2057,78,3.9358974358974357,1.3988840040819883
0x89c2f2e0ef52622b:0x3e9db9893c966adf,2610,468,33,4.606060606060606,0.9333874443188751
0x89c2f2e0f8242b11:0x392f8262f35095f0,253,39,14,4.714285714285714,0.6112498455021268
0x89c2f2e0f9d1aec7:0x8671029114be8c21,1433,237,28,4.5,0.8819171036881972
0x89c2f3031b74f8f9:0x5bfcfd01f066327c,4108,758,145,3.9448275862068964,1.3477311713931779
0x89c2f30a9278f069:0xbcef0730872168c8,1866,330,57,4.087719298245614,1.2575586006565311
0x89c2f30b61544d23:0xb0e7c65d1be8e8bb,2478,453,46,3.608695652173913,1.3412806628089144
0x89c2f30b644f0e07:0x51811f804d45cb4a,6514,1179,95,3.263157894736842,1.5926060959734174
0x89c2f30b67ade6a1:0x61fa456204ed55d3,3520,630,106,4.235849056603773,1.065045376117646
0x89c2f30b6e1c73d1:0x58cd44f6b16e5954,13124,2404,181,4.209944751381215,1.075024804487769
0x89c2f30b6f51823b:0xf11d20405a9bf950,3967,721,103,4.145631067961165,1.115028945287628
0x89c2f30b7ac3600b:0x7fa38203a2098e88,13949,2587,510,3.9725490196078432,1.215175560557181
0x89c2f30b7c0366f7:0x73d271d39a090d51,1346,255,13,3.3846153846153846,1.7097008285302209
0x89c2f30c35984527:0xbbd7ad68001daaf3,1046,188,24,4.083333333333333,1.24818709114169
0x89c2f30c3f0cecf1:0x6df04b466df57f92,5324,980,101,4.326732673267327,1.0780436994026645
0x89c2f30c3f4965e5:0xa0cae122c9eca3c7,21365,3925,292,3.797945205479452,1.2614816564246327
0x89c2f30c48a5b23d:0x7fbbf1f95d7b89b8,1817,340,24,4.25,1.1887150534341144
0x89c2f30c49dc8f41:0xa3d3e0b79360dec3,1823,342,65,3.6615384615384614,1.3023647131866887
0x89c2f30c6fda0b4d:0x86b7210d08cd0105,1308,233,46,3.782608695652174,1.4284886104358434
0x89c2f30c80c5c309:0x71dfebd5d4dc2ff3,313,64,11,3.8181818181818183,1.537412229571615
0x89c2f30c81790a11:0x964995c915f91f68,2739,491,103,4.009708737864078,1.1504061144048894
0x89c2f30d667d3d5f:0x302fbbcb8dc6f4ad,3663,702,18,3.8333333333333335,1.5811388300841895
0x89c2f30da520a423:0x3b72c5ee85256796,410,70,19,3.6842105263157894,1.668420130241227
0x89c2f30da525048d:0x309d9a487bb88435,2780,517,60,3.7333333333333334,1.527895047716353
0x89c2f30db0317be3:0xe9ba776aac72831d,9297,1706,160,4.45625,0.9767541871619314
0x89c2f30db096df1b:0xe01b1180306c7b67,3920,722,111,4.396396396396397,0.9465658434503623
0x89c2f30db1299543:0x4ccf2c265d85c2da,2978,544,50,4.52,1.0349011586442762
0x89c2f30e4f7dbb1b:0x8f4995c1cc4cbd26,6790,1232,143,4.062937062937063,1.2793967725630833
0x89c2f30fc4a2a1a5:0x69c5d3aade2033fa,2088,389,37,3.8378378378378377,1.3847084232492473
0x89c2f30fc4a2a1a5:0xf842fbed6fff186d,2012,372,91,3.857142857142857,1.3129392688961379
0x89c2f3129252df8f:0x3e1464347b601e78,482,84,11,4.818181818181818,0.40451991747794525
0x89c2f312e3cec3e1:0xd3c61a72f929d4b5,2451,443,36,3.8333333333333335,1.5766148184367308
0x89c2f312e7c297cb:0x402e1b08056bfab8,1336,245,41,4.170731707317073,1.1380342487023454
0x89c2f312f5103253:0x21b36806c618b66b,2604,464,16,4.625,1.02469507659596
0x89c2f3134080e11f:0x2eebae63c0fc9d33,2917,532,76,3.6973684210526314,1.4049411550391737
0x89c2f31522b30a63:0xf110a0964879e8ee,1231,219,53,4.056603773584905,1.1505031397614134
0x89c2f3157e6c91d7:0x23f8eeafc9169113,1901,358,27,3.1481481481481484,1.4598130466104662
0x89c2f31af2e68f39:0xc9a89cd883d5bb23,596,99,12,4.583333333333333,1.1645001528813148
0x89c2f31d235c710d:0xebae3e6416ec7e05,230,40,18,3.9444444444444446,1.2113299556429324
0x89c2f31d2fadc12d:0xbb41fabdc61f33dd,3211,613,129,3.89922480620155,1.1099335653001245
0x89c2f31e63c1bd99:0x6238d149537150bf,3537,648,26,4.153846153846154,1.189699380257305
0x89c2f31fb0c7933d:0xcb0ac48e8375f139,7874,1392,52,4.3076923076923075,1.2452019528851854
0x89c2f32333bf7db3:0x300610221ae22c6,652,116,15,4.066666666666666,1.2227992865708155
0x89c2f3233533af27:0xfd8dd1146668531f,8403,1580,194,3.9742268041237114,1.2527092588280266
0x89c2f323394f0c77:0xc52cb7a44f820001,7416,1384,140,3.6857142857142855,1.5034048373044506
0x89c2f323719cf8e9:0x9418d9b264377207,2482,444,52,3.9423076923076925,1.2112780730021273
0x89c2f32377b9561f:0x390274a5d039e347,5579,1027,117,4.3760683760683765,1.072593503089878
0x89c2f32382186ebf:0x3d67c665b9a29824,552,100,24,3.875,1.4836060651405205
0x89c2f323825ed029:0x5dd6373c04c2dbb3,535,98,36,4.055555555555555,1.3297571087435358
0x89c2f323f58b7eb1:0xc7c783a095304a93,1016,185,27,4.2592592592592595,0.7121253450920753
0x89c2f324e7362f5d:0xa605cf7f32026f4,9459,1716,348,3.7557471264367814,1.295345809365925
0x89c2f32540b7d5ef:0xf5538989b4556222,3817,691,82,4.146341463414634,1.019827523780154
0x89c2f325473dda43:0x9e729b8d11c4c812,1142,214,19,3.9473684210526314,1.3933845369589322
0x89c2f325474b2389:0xc670da790c1688d6,2356,434,74,4.297297297297297,0.9469450480900061
0x89c2f3257b8279c5:0x8a5ae0c47ec338f2,1751,322,41,4.073170731707317,1.1487002198667635
0x89c2f326bdb5500b:0x8be1ab805ab730ad,1207,210,22,4.2272727272727275,1.3068252399583533
0x89c2f326c0657a03:0xf06a693ba63d1860,805,163,18,4.0,1.1881770515720091
0x89c2f326c47fbacd:0xb373c121f7681ba7,3708,647,56,4.357142857142857,1.1025354486747425
0x89c2f3270c8e961f:0xdb19f90548e94083,7905,1478,61,4.163934426229508,1.3188420156694591
0x89c2f32710eaf037:0xeaf970642bb469e4,3804,731,98,4.071428571428571,1.0864678417394695
0x89c2f32711fbb4f1:0xaf131965210e0aa8,3901,714,106,4.584905660377358,0.7912368199856403
0x89c2f3271bb00bab:0xe8e0811d9b173ee9,893,170,23,4.0,1.3816985594155144
0x89c2f32734f4803d:0x6f421bf0c2797c09,787,144,49,4.1020408163265305,1.3109299809547368
0x89c2f3273bf4d357:0xebbc47080f7e3e10,2695,485,48,4.1875,1.160635372580513
0x89c2f3277440947b:0x1950319cf0714ebb,15102,2798,287,4.331010452961673,1.0437191550965852
0x89c2f32774427d25:0x3eb2f4f344088f8c,1816,346,45,4.111111111111111,1.210225790770658
0x89c2f3277a1887a3:0x66ec3fedc744b6e3,8410,1533,124,4.016129032258065,1.2750505870260516
0x89c2f3277f7dbb0d:0xf3a95634a4c7332f,13073,2393,200,4.32,1.0550667415598545
0x89c2f3277f87ca95:0x4529c41461e3cf43,2874,516,65,4.3076923076923075,1.2109278070331666
0x89c2f327b176f649:0xb1d3fa9dcbb36417,34402,6446,365,4.090410958904109,1.195247501101994
0x89c2f328b51f19f5:0xe6cf32f12d276adf,382,67,22,4.090909090909091,1.1087999050492514
0x89c2f328fcbfc6a3:0x89a3cef4a658e852,1175,216,13,4.461538461538462,1.1982893790305562
0x89c2f3296b7ceefb:0x535fb03244da2ba9,4989,937,171,4.005847953216374,1.2579024371753433
0x89c2f3296cba8cad:0x7a5476934a9ce8dd,7611,1402,241,3.871369294605809,1.2366157583851924
0x89c2f32971fc0551:0x2a30b2202d7b7b7,2533,472,62,4.080645161290323,1.044868602559933
0x89c2f32972fd7c49:0x5880f9cf4bbb1610,1230,228,12,4.416666666666667,0.7929614610987591
0x89c2f32b159c565d:0x3144b03b4069756b,11161,2051,292,3.910958904109589,1.2066324891784832
0x89c2f32b4804f561:0x37d7d34fabfd09,663,118,57,4.157894736842105,0.8616734897903723
0x89c2f32b6b3dc0bf:0xd307f9ce5834b65d,9108,1680,65,4.553846153846154,1.015978119086006
0x89c2f32b6c0ff6f9:0x8a47eb2bfb049219,9733,1817,239,4.192468619246862,1.1098232948806985
0x89c2f32b6c30ca15:0x4c58ec077f911e96,255,52,15,3.8,1.3732131246511903
0x89c2f32c0fd67285:0x7f31e19f01198740,1642,320,33,3.909090909090909,1.4222261679238197
0x89c2f32cbcec3f7d:0xdfde26a2ae9159f8,1337,232,36,4.361111111111111,1.0461569884316813
0x89c2f32e21cb18bb:0x5de7278e67492d85,1463,275,11,4.545454545454546,0.8201995322647245
0x89c2f32e23037709:0x276ef31537a85c4f,2489,467,48,3.5416666666666665,1.2709241625487944
0x89c2f32e3e658ed7:0x7433e4aceba1fb07,796,145,28,4.321428571428571,1.0202966681339751
0x89c2f32e7c87440f:0x967d58f1d686c86b,1020,194,19,3.789473684210526,1.6858544608470494
0x89c2f32e7de226cf:0x9028962aac9035dc,1656,309,47,3.8297872340425534,1.1854030489791814
0x89c2f331df549349:0xc6a95a261df4b7ee,2360,424,46,4.369565217391305,0.852674111309015
0x89c2f33341ca551f:0xd9c7ac186c08faa,634,119,26,3.6923076923076925,1.225372784722454
0x89c2f3337c11bbb1:0xc57032defe85de03,8679,1552,162,4.425925925925926,0.9378550627376031
0x89c2f33415ebcba7:0x56f3686ce4a99e69,716,134,15,3.7333333333333334,1.667618775665584
0x89c2f3342a616ff7:0x242b472aedfee55b,2089,363,49,4.36734693877551,0.9285714285714285
0x89c2f33465be5753:0xd7eddaf79b828a89,1919,365,31,3.096774193548387,1.6604183952582035
0x89c2f33481e53843:0x5d2a3dedf2267965,672,121,27,3.4444444444444446,1.3959648809042258
0x89c2f33482167d1d:0xdb6b07d0a487dc48,19954,3653,374,3.727272727272727,1.4257135160957353
0x89c2f334d35280b5:0xf50a80a81b795c6c,7305,1341,81,4.135802469135802,1.232407059576432
0x89c2f335568aeb55:0x6cec0c388e2d04f4,871,145,10,4.9,0.316227766016838
0x89c2f336417ab0f1:0x8e110bc5e79a6ef3,1219,239,22,3.4545454545454546,1.5345938729769368
0x89c2f336432ac375:0x93ab8fb07c2df74c,908,177,23,3.652173913043478,1.1524162620801215
0x89c2f33645e644e3:0xbc85ae1f08223768,435,81,16,4.3125,0.6020797289396148
0x89c2f3367ca17863:0xea5a263fb3dcbc24,7613,1381,145,4.006896551724138,1.233201297685429
0x89c2f3367cde3b0b:0xffb156ec901bd7c3,2282,429,12,2.9166666666666665,1.3113721705515067
0x89c2f337d1d793d1:0xf0e35d807fca3790,3424,637,58,4.5344827586206895,0.7062507193942446
0x89c2f338ce018541:0x20535340f0741872,10677,2038,193,4.186528497409326,0.9500136350262298
0x89c2f33afcaa3d91:0xd7d7f0d103d37b61,143,28,10,4.0,1.3333333333333333
0x89c2f33b00f4cb85:0x8ce9441da9b2c74c,2168,390,26,4.461538461538462,1.0288155998338762
0x89c2f33b0749bbcd:0x5405415398283cf0,392,73,12,3.8333333333333335,1.337115846843043
0x89c2f33b32cbb673:0x1a64c8cad3c8682d,986,188,12,4.833333333333333,0.38924947208076144
0x89c2f33bb38e19cf:0x76132573d27af30d,1078,198,17,4.117647058823529,1.0537049480984033
0x89c2f33bd8e93625:0x8c25de9e94ada70e,816,139,32,4.21875,1.0993949949125241
0x89c2f33cfc53a1e1:0x452174987b9ed9b2,9327,1733,156,4.160256410256411,1.0865559372611027
0x89c2f33cfcc6b57b:0x6fe444544503303d,15878,2965,274,4.160583941605839,1.1561815176343229
0x89c2f33d04752511:0x4b121fd0690800a7,1121,216,29,3.9655172413793105,1.267245568171087
0x89c2f33d1e279c15:0x6a21e0b1b3aaefd5,327,59,14,4.285714285714286,1.2043875831929898
0x89c2f33d1e5fe531:0x128306f9223e18b0,2801,503,61,4.163934426229508,1.240703132217809
0x89c2f33dac7f9217:0xdde66e88b6e08197,1089,211,25,3.92,1.4410644214144859
0x89c2f33db0e519cf:0xcdb2b20215df7f42,2417,447,62,4.306451612903226,0.9849475258955918
0x89c2f33dba1c2697:0xbbf05abfe5d64b9a,20737,3804,416,4.274038461538462,1.0188105696499217
0x89c2f33dc5dcbc61:0x7aa2b63e2e05c0bb,1129,223,26,4.115384615384615,1.2752073737842977
0x89c2f33e0cbc5555:0x12442621e91ef0e7,924,174,11,3.8181818181818183,1.4709304414677002
0x89c2f33e0d0e7b4b:0xff47ced0863ab55b,1379,252,23,4.3478260869565215,1.1122743142757672
0x89c2f33e28b9fc7d:0x8732fb53fcd9a9c5,279,51,11,3.727272727272727,1.009049958219026
0x89c2f33e28c6adf5:0x4bf157ea6a9c40e0,580,107,31,4.161290322580645,1.1283254315887294
0x89c2f33e69f4f421:0x74f49d52d2773789,476,82,22,3.9545454545454546,1.290155868297379
0x89c2f33f801597c5:0xeeb67f461bc3c6d7,12385,2286,314,4.0,1.1276371292253855
0x89c2f33f8c2dea63:0xe315244b4e33caee,1175,229,39,4.230769230769231,1.062805088372485
0x89c2f33fcfebf61d:0xde6e6877eb4e01de,1462,277,11,3.909090909090909,1.2210278829367867
0x89c2f33fd4be836d:0xa2d00f990f5dbf31,5603,1036,82,4.7682926829268295,0.5042726209522937
0x89c2f33fd61219bb:0xa9861d7614334adf,14693,2795,148,3.027027027027027,1.6575777177619864
0x89c2f33ffb44a19d:0x9dadaf32ce554dc7,4868,897,159,4.1069182389937104,1.1114547142733364
0x89c2f340af233f4f:0xd6fd345b53aa1a8b,2782,503,68,4.470588235294118,0.9379333941169941
0x89c2f3418727ff25:0xd848c8f9d783427e,2104,403,24,3.4583333333333335,1.2503622663458176
0x89c2f3418dbb7c2d:0xdd46446412bec6b5,1526,286,17,4.647058823529412,0.8617697249402124
0x89c2f341f6662e65:0x5458f6acf1eea26d,6236,1169,121,4.041322314049586,1.2274410658960102
0x89c2f341f7baadc3:0x3e604a4911e39afa,467,85,32,4.34375,0.827330530351451
0x89c2f342046e9f5f:0x4bd8e19f2018bae4,3704,663,92,4.228260869565218,1.006607411382305
0x89c2f3432df3f18f:0x3859008f5b35857e,7314,1357,106,3.8207547169811322,1.4722653087209696
0x89c2f343390c8769:0xb4d6dc6e3f6c2841,30948,5610,928,4.0032327586206895,1.1372814828455835
0x89c2f344d58d9b99:0x194c5d72f26a784d,3614,665,74,4.283783783783784,0.98648775440775
0x89c2f34535771c8f:0xda01626df8d68663,22230,3973,389,4.627249357326479,0.7977919864476261
0x89c2f347d2c6a8dd:0x9a1b26d5a061d75a,92776,16973,1660,4.131927710843374,1.084191804707264
0x89c2f34843b52ad7:0xbaa92b974a6245ff,25464,4924,479,3.77035490605428,1.2548975517587009
0x89c2f3485011216b:0xb0654d5e74bcdc8f,898,189,21,3.238095238095238,1.3001831372834332
0x89c2f34852fdfa29:0x6cb60040cf883625,378,71,10,4.1,1.286683937707919
0x89c2f3487157b599:0xdf61ad45a2b84a8d,2848,513,71,4.394366197183099,0.902043287517474
0x89c2f34871853a17:0x8fc0b7291d68b5a4,257,49,11,4.636363636363637,0.6741998624632421
0x89c2f348b3d9e6fd:0x406d9960ff2507a1,3102,547,86,4.023255813953488,1.3370445387103647
0x89c2f3499dce3943:0x4b4d848e366b5e69,4710,857,111,4.342342342342342,1.107786453785578
0x89c2f349a3ab191b:0x4e7381c1cc0950fc,7753,1376,285,4.347368421052631,0.9242631749696039
0x89c2f34b260c308b:0x2c2acff5b10a1e12,354,66,12,4.0,1.2060453783110545
0x89c2f34b38b13e63:0xb7744397e004fb07,801,148,20,4.25,1.1180339887498951
0x89c2f34b40e82c31:0x26fcfa7cbc5f92ad,153,26,15,4.266666666666667,1.0997835284835873
0x89c2f34b7518da91:0x574dc080b6996601,2152,391,17,4.529411764705882,1.0073261052672768
0x89c2f34b756487f1:0x504f4ac15e7937f9,589,109,17,3.9411764705882355,1.1440382552221602
0x89c2f34ba41a4a4d:0x9ec85e7ab2f79438,14872,2717,270,4.203703703703703,1.1172794498831582
0x89c2f34bb88c9daf:0xdedbf50e2f0b8649,3774,697,72,4.208333333333333,0.9632325271752665
0x89c2f34bb9268585:0xa809f872fb776a52,1790,344,58,3.9655172413793105,1.198910576262032
0x89c2f34bb926e799:0x396cf5d803e6ab5,475,87,22,4.2272727272727275,0.8125104061937668
0x89c2f34bbf3bdfeb:0x43cc86bfba8260f1,26095,5017,655,4.483969465648855,0.8740059267090222
0x89c2f34bc436a2eb:0x29fd6c617236e5f7,5562,1041,98,4.142857142857143,1.0649040419477713
0x89c2f34bc8cc2303:0x8ecdf3408f86ae65,10560,1912,190,4.389473684210526,0.9516872996079285
0x89c2f34bd648527b:0xa26c531221c2751a,5393,996,128,4.328125,0.9231013713196852
0x89c2f34bd7b987c5:0x92afd20a2b5dcd22,3831,674,74,4.5675675675675675,0.8771229601104432
0x89c2f34de3bccb89:0x182f5a720062a886,1988,371,29,4.655172413793103,0.5526470114022356
0x89c2f352938baf03:0x97f58300c58a9d79,1252,226,19,4.157894736842105,1.0678721258619788
0x89c2f352993cc94b:0x78f82f67378a40e5,19474,3416,246,4.565040650406504,0.8092812371418105
0x89c2f35299b8663b:0xae66d34a3a01e426,9278,1628,120,4.3,1.0419761445034552
0x89c2f352b8f38537:0x116bd023216c3de9,1330,255,27,3.5185185185185186,1.3117917978085247
0x89c2f352bc300001:0x2b3aceeafccfb073,2916,540,51,4.392156862745098,0.9397538267556885
0x89c2f352be2ab27d:0xb115b9d1718b9640,8991,1641,69,3.2753623188405796,1.7395406592057105
0x89c2f352bf7a1efb:0xf2d847efbba55df5,4120,758,81,4.518518518518518,0.760116950066092
0x89c2f35378364093:0x67c9bb70793471b0,3430,612,31,4.516129032258065,1.1509696706671722
0x89c2f354e189accb:0x31f39ed47bc793bd,4636,862,64,4.015625,1.227879673283784
0x89c2f354e189accb:0x5ff1383e91380c2d,1012,180,38,4.2894736842105265,0.8670513790331903
0x89c2f3555f330423:0xbb3b09a479f74859,680,117,13,4.230769230769231,1.1657505560686467
0x89c2f35560794029:0xf57a91b5ced34426,4806,887,53,4.150943396226415,1.3067314834392416
0x89c2f357f9c0623d:0x19002b9bf57761f4,2630,499,20,3.95,1.4680814547887788
0x89c2f358667e842b:0x4f9387f94ffb7abc,4479,858,72,3.6944444444444446,1.380333587858934
0x89c2f35866c3b5df:0x37fb650f18ed70aa,1842,323,23,4.086956521739131,1.3788349323798654
0x89c2f3587003a0f7:0x2be6594030c971fc,5809,1059,73,4.109589041095891,1.137268216136277
0x89c2f35870ee01b1:0x4251fae1e8cebb15,13180,2397,173,4.283236994219653,1.0867098500328203
0x89c2f35876da988f:0x9ce32a8ffcbe30d,5361,964,85,4.035294117647059,1.1489856688518314
0x89c2f3587ad78af9:0x92df4b8e43aa7c15,10541,1915,203,4.5763546798029555,0.7498069139671498
0x89c2f3598ca55723:0x57c47aec19f934ba,5965,1061,96,4.489583333333333,0.9513955585201825
0x89c2f35b4ae7f629:0x5f96dfc3a5fd6c8f,4289,784,59,4.423728813559322,1.070020783402867
0x89c2f35b4b10702f:0x199633d002e262a7,1671,303,40,4.625,0.6278779891274809
0x89c2f35b50c96adb:0x5090e869e88e477b,1900,363,73,4.164383561643835,1.2473716659678307
0x89c2f35b5142f37f:0xff61c588d3185af6,692,132,22,4.090909090909091,0.9714540358261651
0x89c2f35b722d0a23:0x5d1b4cc35c4f195d,3098,566,51,4.411764705882353,1.0232589230148017
0x89c2f35b75f54fb7:0xe758130308385d10,7007,1272,146,4.404109589041096,0.9654640986792056
0x89c2f35bbaa1e221:0xc830da4d6f611f6e,1650,290,17,4.470588235294118,1.007326105267277
0x89c2f35bbbb00931:0xfe515b183f1e1aba,6528,1124,111,4.45945945945946,0.7107458794532018
0x89c2f35bc63f4493:0xc0cb214ad1786b19,2881,534,49,4.204081632653061,1.0404244293543279
0x89c2f35cc664e0fd:0x66d61a6f3a85a034,4298,779,92,4.195652173913044,1.1117665423642216
0x89c2f35d13ead511:0x6f5f5cca74c60bc8,11221,2041,68,3.9411764705882355,1.474989025420103
0x89c2f35d3842bb55:0x90101b1d612de71c,8770,1609,165,4.13939393939394,1.1888556174873959
0x89c2f35d408c9ae9:0x207a5060ba9084e1,3349,637,18,3.5555555555555554,1.7225911474978353
0x89c2f35d41a019d9:0xe5b1798e121bed37,2631,483,46,4.3478260869565215,1.058665644507228
0x89c2f35d42e9fee3:0x39fa42a4f32aa88,10771,1954,204,3.9607843137254903,1.2109644296188016
0x89c2f35d44b51fb9:0xa819af767e8dc4e2,12229,2256,157,4.012738853503185,1.3106431243149537
0x89c2f35d44c2c0d5:0xf6ab0ff23efd90eb,3092,581,43,4.0,1.2909944487358056
0x89c2f35d44ea992b:0x21872468f1b1a2d3,1543,274,12,3.4166666666666665,1.5050420310248864
0x89c2f35d60b15ed3:0x780245b4614219ae,2343,435,40,3.9,1.2567765033955636
0x89c2f35d60e31f13:0x73f30febdb87fe21,9024,1615,120,4.033333333333333,1.4605934866804426
0x89c2f35d86c254a3:0x34f30039e47957bf,1034,196,31,3.7419354838709675,1.2901612802406752
0x89c2f35d86c2d9f3:0x39f41a298b9b9d73,812,153,11,4.0,1.6124515496597096
0x89c2f35e2f92d8b3:0xce9395f75637945d,2042,376,55,4.2,0.9699179041242307
0x89c2f35ea48f19fb:0xa495a97b24877a59,17609,3181,339,4.3628318584070795,1.0691639179653798
0x89c2f35ee39372a9:0x278b84d88ff79a3f,4455,814,38,4.157894736842105,1.3054214560092796
0x89c2f360325b3325:0x60e3877f501f4002,3232,555,51,4.745098039215686,0.6882771899431788
